GISJOIN,YEAR,STATE,STATEA,COUNTY,full_name,AREANAME,total_white,free_black,total_asian,total_indian
G5101390,1870,Virginia,510,Page,PAGE,Page,7476,986,0,0
G5101410,1870,Virginia,510,Patrick,PATRICK,Patrick,7836,2325,0,0
G5101430,1870,Virginia,510,Pittsylvania,PITTSYLVANIA,Pittsylvania,15259,16084,0,0
G5101450,1870,Virginia,510,Powhatan,POWHATAN,Powhatan,2552,5115,0,0
G5101470,1870,Virginia,510,Prince Edward,PRINCE EDWARD,Prince Edward,4106,7898,0,0
G5101490,1870,Virginia,510,Prince George,PRINCE GEORGE,Prince George,2774,5046,0,0
G5101510,1870,Virginia,510,Princess Anne,PRINCESS ANNE,Princess Anne,4369,3902,2,0
G5101530,1870,Virginia,510,Prince William,PRINCE WILLIAM,Prince William,5691,1813,0,0
G5101550,1870,Virginia,510,Pulaski,PULASKI,Pulaski,4729,1809,0,0
G5101570,1870,Virginia,510,Rappahannock,RAPPAHANNOCK,Rappahannock,5195,3066,0,0
G5101590,1870,Virginia,510,Richmond,RICHMOND,Richmond,3475,3028,0,0
G5101610,1870,Virginia,510,Roanoke,ROANOKE,Roanoke,6218,3132,0,0
G5101630,1870,Virginia,510,Rockbridge,ROCKBRIDGE,Rockbridge,12162,3890,0,6
G5101650,1870,Virginia,510,Rockingham,ROCKINGHAM,Rockingham,21152,2516,0,0
G5101670,1870,Virginia,510,Russell,RUSSELL,Russell,9936,1167,0,0
G5101690,1870,Virginia,510,Scott,SCOTT,Scott,12512,524,0,0
G5101710,1870,Virginia,510,Shenandoah,SHENANDOAH,Shenandoah,14260,676,0,0
G5101730,1870,Virginia,510,Smyth,SMYTH,Smyth,7654,1244,0,0
G5101750,1870,Virginia,510,Southampton,SOUTHAMPTON,Southampton,5468,6795,0,22
G5101770,1870,Virginia,510,Spotsylvania,SPOTSYLVANIA,Spotsylvania,7069,4659,0,0
G5101790,1870,Virginia,510,Stafford,STAFFORD,Stafford,4935,1485,0,0
G5101810,1870,Virginia,510,Surry,SURRY,Surry,2393,3192,0,0
G5101830,1870,Virginia,510,Sussex,SUSSEX,Sussex,2962,4923,0,0
G5101850,1870,Virginia,510,Tazewell,TAZEWELL,Tazewell,9193,1598,0,0
G5101870,1870,Virginia,510,Warren,WARREN,Warren,4611,1105,0,0
G5101890,1870,Virginia,510,Warwick,WARWICK,Warwick,620,1052,0,0
G5101910,1870,Virginia,510,Washington,WASHINGTON,Washington,14156,2653,0,7
G5101930,1870,Virginia,510,Westmoreland,WESTMORELAND,Westmoreland,3531,4151,0,0
G5101950,1870,Virginia,510,Wise,WISE,Wise,4717,68,0,0
G5101970,1870,Virginia,510,Wythe,WYTHE,Wythe,9269,2342,0,0
G5101990,1870,Virginia,510,York,YORK,York,2507,4691,0,0
G5350015,1870,Washington Territory,535,Chihallis,CHIHALLIS,Chihallis,397,0,0,4
G5350035,1870,Washington Territory,535,Clallam,CLALLAM,Clallam,374,0,2,32
G5350055,1870,Washington Territory,535,Clark,CLARK,Clark,3013,0,0,68
G5350095,1870,Washington Territory,535,Cowlitz,COWLITZ,Cowlitz,709,7,1,13
G5350115,1870,Washington Territory,535,Island,ISLAND,Island,594,2,7,23
G5350135,1870,Washington Territory,535,Jefferson,JEFFERSON,Jefferson,1126,12,19,111
G5350155,1870,Washington Territory,535,King,KING,King,1809,34,33,244
G5350175,1870,Washington Territory,535,Kitsap,KITSAP,Kitsap,839,14,13,0
G5350195,1870,Washington Territory,535,Klikatat,KLIKATAT,Klikatat,326,0,0,3
G5350215,1870,Washington Territory,535,Lewis,LEWIS,Lewis,868,8,1,11
G5350235,1870,Washington Territory,535,Mason,MASON,Mason,275,5,1,8
G5350255,1870,Washington Territory,535,Pacific,PACIFIC,Pacific,607,1,6,124
G5350275,1870,Washington Territory,535,Pierce,PIERCE,Pierce,1149,75,7,178
G5350295,1870,Washington Territory,535,The Disputed Islands,THE DISPUTED ISLANDS,The Disputed Islands,473,7,2,72
G5350355,1870,Washington Territory,535,Skamania,SKAMANIA,Skamania,129,0,0,4
G5350395,1870,Washington Territory,535,Snohomish,SNOHOMISH,Snohomish,529,2,3,65
G5350435,1870,Washington Territory,535,Stevens,STEVENS,Stevens,567,0,42,125
G5350455,1870,Washington Territory,535,Thurston,THURSTON,Thurston,2193,27,19,7
G5350475,1870,Washington Territory,535,Wahkiakum,WAHKIAKUM,Wahkiakum,165,1,15,89
G5350495,1870,Washington Territory,535,Walla Walla,WALLA WALLA,Walla Walla,5174,11,42,73
G5350515,1870,Washington Territory,535,Whatcom,WHATCOM,Whatcom,451,1,21,61
G5350555,1870,Washington Territory,535,Yakima,YAKIMA,Yakima,428,0,0,4
G5400010,1870,West Virginia,540,Barbour,BARBOUR,Barbour,9926,386,0,0
G5400030,1870,West Virginia,540,Berkeley,BERKELEY,Berkeley,13228,1672,0,0
G5400050,1870,West Virginia,540,Boone,BOONE,Boone,4400,153,0,0
G5400070,1870,West Virginia,540,Braxton,BRAXTON,Braxton,6393,87,0,0
G5400090,1870,West Virginia,540,Brooke,BROOKE,Brooke,5367,97,0,0
G5400110,1870,West Virginia,540,Cabell,CABELL,Cabell,6306,123,0,0
G5400130,1870,West Virginia,540,Calhoun,CALHOUN,Calhoun,2931,8,0,0
G5400150,1870,West Virginia,540,Clay,CLAY,Clay,2192,4,0,0
G5400170,1870,West Virginia,540,Doddridge,DODDRIDGE,Doddridge,7041,35,0,0
G5400190,1870,West Virginia,540,Fayette,FAYETTE,Fayette,6529,118,0,0
G5400210,1870,West Virginia,540,Gilmer,GILMER,Gilmer,4311,27,0,0
G5400230,1870,West Virginia,540,Grant,GRANT,Grant,4136,331,0,0
G5400250,1870,West Virginia,540,Greenbrier,GREENBRIER,Greenbrier,10314,1103,0,0
G5400270,1870,West Virginia,540,Hampshire,HAMPSHIRE,Hampshire,7003,640,0,0
G5400290,1870,West Virginia,540,Hancock,HANCOCK,Hancock,4336,27,0,0
G5400310,1870,West Virginia,540,Hardy,HARDY,Hardy,4902,616,0,0
G5400330,1870,West Virginia,540,Harrison,HARRISON,Harrison,16058,655,0,1
G5400350,1870,West Virginia,540,Jackson,JACKSON,Jackson,10242,58,0,0
G5400370,1870,West Virginia,540,Jefferson,JEFFERSON,Jefferson,9731,3488,0,0
G5400390,1870,West Virginia,540,Kanawha,KANAWHA,Kanawha,20111,2238,0,0
G5400410,1870,West Virginia,540,Lewis,LEWIS,Lewis,9979,196,0,0
G5400430,1870,West Virginia,540,Lincoln,LINCOLN,Lincoln,5017,36,0,0
G5400450,1870,West Virginia,540,Logan,LOGAN,Logan,5022,102,0,0
G5400470,1870,West Virginia,540,McDowell,MCDOWELL,Mcdowell,1952,0,0,0
G5400490,1870,West Virginia,540,Marion,MARION,Marion,12029,78,0,0
G5400510,1870,West Virginia,540,Marshall,MARSHALL,Marshall,14821,120,0,0
G5400530,1870,West Virginia,540,Mason,MASON,Mason,15444,534,0,0
G5400550,1870,West Virginia,540,Mercer,MERCER,Mercer,6670,394,0,0
G5400570,1870,West Virginia,540,Mineral,MINERAL,Mineral,5954,378,0,0
G5400610,1870,West Virginia,540,Monongalia,MONONGALIA,Monongalia,13316,231,0,0
G5400630,1870,West Virginia,540,Monroe,MONROE,Monroe,10121,1003,0,0
G5400650,1870,West Virginia,540,Morgan,MORGAN,Morgan,4199,116,0,0
G5400670,1870,West Virginia,540,Nicholas,NICHOLAS,Nicholas,4427,31,0,0
G5400690,1870,West Virginia,540,Ohio,OHIO,Ohio,28387,444,0,0
G5400710,1870,West Virginia,540,Pendleton,PENDLETON,Pendleton,6361,94,0,0
G5400730,1870,West Virginia,540,Pleasants,PLEASANTS,Pleasants,2996,16,0,0
G5400750,1870,West Virginia,540,Pocahontas,POCAHONTAS,Pocahontas,3810,259,0,0
G5400770,1870,West Virginia,540,Preston,PRESTON,Preston,14437,118,0,0
G5400790,1870,West Virginia,540,Putnam,PUTNAM,Putnam,7534,260,0,0
G5400810,1870,West Virginia,540,Raleigh,RALEIGH,Raleigh,3657,16,0,0
G5400830,1870,West Virginia,540,Randolph,RANDOLPH,Randolph,5460,103,0,0
G5400850,1870,West Virginia,540,Ritchie,RITCHIE,Ritchie,8992,63,0,0
G5400870,1870,West Virginia,540,Roane,ROANE,Roane,7209,23,0,0
G5400910,1870,West Virginia,540,Taylor,TAYLOR,Taylor,9024,343,0,0
G5400930,1870,West Virginia,540,Tucker,TUCKER,Tucker,1880,27,0,0
G5400950,1870,West Virginia,540,Tyler,TYLER,Tyler,7822,10,0,0
G5400970,1870,West Virginia,540,Upshur,UPSHUR,Upshur,7851,172,0,0
G5400990,1870,West Virginia,540,Wayne,WAYNE,Wayne,7699,153,0,0
G5401010,1870,West Virginia,540,Webster,WEBSTER,Webster,1730,0,0,0
G5401030,1870,West Virginia,540,Wetzel,WETZEL,Wetzel,8584,11,0,0
G5401050,1870,West Virginia,540,Wirt,WIRT,Wirt,4775,29,0,0
G5401070,1870,West Virginia,540,Wood,WOOD,Wood,18287,713,0,0
G5401090,1870,West Virginia,540,Wyoming,WYOMING,Wyoming,3130,41,0,0
G5500010,1870,Wisconsin,550,Adams,ADAMS,Adams,6597,3,0,1
G5500030,1870,Wisconsin,550,Ashland,ASHLAND,Ashland,221,0,0,0
G5500050,1870,Wisconsin,550,Barron,BARRON,Barron,530,4,0,4
G5500070,1870,Wisconsin,550,Bayfield,BAYFIELD,Bayfield,341,1,0,2
G5500090,1870,Wisconsin,550,Brown,BROWN,Brown,25006,67,0,95
G5500110,1870,Wisconsin,550,Buffalo,BUFFALO,Buffalo,11120,0,0,3
G5500130,1870,Wisconsin,550,Burnett,BURNETT,Burnett,695,0,0,11
G5500150,1870,Wisconsin,550,Calumet,CALUMET,Calumet,11688,50,0,597
G5500170,1870,Wisconsin,550,Chippewa,CHIPPEWA,Chippewa,8269,13,0,29
G5500190,1870,Wisconsin,550,Clark,CLARK,Clark,3444,2,0,4
G5500210,1870,Wisconsin,550,Columbia,COLUMBIA,Columbia,28769,30,0,3
G5500230,1870,Wisconsin,550,Crawford,CRAWFORD,Crawford,13054,15,0,6
G5500250,1870,Wisconsin,550,Dane,DANE,Dane,52990,106,0,0
G5500270,1870,Wisconsin,550,Dodge,DODGE,Dodge,46941,77,0,17
G5500290,1870,Wisconsin,550,Door,DOOR,Door,4919,0,0,0
G5500310,1870,Wisconsin,550,Douglas,DOUGLAS,Douglas,1111,7,0,4
G5500330,1870,Wisconsin,550,Dunn,DUNN,Dunn,9485,2,0,1
G5500350,1870,Wisconsin,550,Eau Claire,EAU CLAIRE,Eau Claire,10743,26,0,0
G5500390,1870,Wisconsin,550,Fond du Lac,FOND DU LAC,Fond Du Lac,46047,209,0,17
G5500430,1870,Wisconsin,550,Grant,GRANT,Grant,37881,98,0,0
G5500450,1870,Wisconsin,550,Green,GREEN,Green,23587,24,0,0
G5500470,1870,Wisconsin,550,Green Lake,GREEN LAKE,Green Lake,13176,16,0,3
G5500490,1870,Wisconsin,550,Iowa,IOWA,Iowa,24499,45,0,0
G5500530,1870,Wisconsin,550,Jackson,JACKSON,Jackson,7686,1,0,0
G5500550,1870,Wisconsin,550,Jefferson,JEFFERSON,Jefferson,33970,66,0,4
G5500570,1870,Wisconsin,550,Juneau,JUNEAU,Juneau,12356,7,0,9
G5500590,1870,Wisconsin,550,Kenosha,KENOSHA,Kenosha,13117,30,0,0
G5500610,1870,Wisconsin,550,Kewaunee,KEWAUNEE,Kewaunee,10127,0,0,1
G5500630,1870,Wisconsin,550,La Crosse,LA CROSSE,La Crosse,20192,105,0,0
G5500650,1870,Wisconsin,550,Lafayette,LAFAYETTE,Lafayette,22646,13,0,0
G5500710,1870,Wisconsin,550,Manitowoc,MANITOWOC,Manitowoc,33349,8,0,7
G5500730,1870,Wisconsin,550,Marathon,MARATHON,Marathon,5870,0,0,15
G5500770,1870,Wisconsin,550,Marquette,MARQUETTE,Marquette,8053,2,0,1
G5500790,1870,Wisconsin,550,Milwaukee,MILWAUKEE,Milwaukee,89739,185,0,6
G5500810,1870,Wisconsin,550,Monroe,MONROE,Monroe,16515,33,0,2
G5500830,1870,Wisconsin,550,Oconto,OCONTO,Oconto,8254,7,0,60
G5500870,1870,Wisconsin,550,Outagamie,OUTAGAMIE,Outagamie,18371,30,0,29
G5500890,1870,Wisconsin,550,Ozaukee,OZAUKEE,Ozaukee,15563,1,0,0
G5500910,1870,Wisconsin,550,Pepin,PEPIN,Pepin,4659,0,0,0
G5500930,1870,Wisconsin,550,Pierce,PIERCE,Pierce,9909,49,0,59
G5500950,1870,Wisconsin,550,Polk,POLK,Polk,3363,0,0,0
G5500970,1870,Wisconsin,550,Portage,PORTAGE,Portage,10617,1,0,16
G5501010,1870,Wisconsin,550,Racine,RACINE,Racine,26543,194,0,3
G5501030,1870,Wisconsin,550,Richland,RICHLAND,Richland,15712,18,0,1
G5501050,1870,Wisconsin,550,Rock,ROCK,Rock,38829,194,0,7
G5501090,1870,Wisconsin,550,St Croix,ST CROIX,St Croix,11016,16,0,3
G5501110,1870,Wisconsin,550,Sauk,SAUK,Sauk,23808,51,0,1
G5501150,1870,Wisconsin,550,Shawano,SHAWANO,Shawano,3080,3,0,83
G5501170,1870,Wisconsin,550,Sheboygan,SHEBOYGAN,Sheboygan,31745,4,0,0
G5501210,1870,Wisconsin,550,Trempealeau,TREMPEALEAU,Trempealeau,10728,4,0,0
G5501230,1870,Wisconsin,550,Vernon,VERNON,Vernon,18574,71,0,0
G5501270,1870,Wisconsin,550,Walworth,WALWORTH,Walworth,25935,37,0,0
G5501310,1870,Wisconsin,550,Washington,WASHINGTON,Washington,23911,8,0,0
G5501330,1870,Wisconsin,550,Waukesha,WAUKESHA,Waukesha,28213,58,0,3
G5501350,1870,Wisconsin,550,Waupaca,WAUPACA,Waupaca,15507,3,0,29
G5501370,1870,Wisconsin,550,Waushara,WAUSHARA,Waushara,11260,1,0,18
G5501390,1870,Wisconsin,550,Winnebago,WINNEBAGO,Winnebago,37131,113,0,35
G5501410,1870,Wisconsin,550,Wood,WOOD,Wood,3890,5,0,17
G5650015,1870,Wyoming Territory,565,Albany,ALBANY,Albany,1971,40,2,8
G5650035,1870,Wyoming Territory,565,Carbon,CARBON,Carbon,1360,7,1,0
G5650095,1870,Wyoming Territory,565,Laramie,LARAMIE,Laramie,2822,109,13,13
G5650115,1870,Wyoming Territory,565,Sweetwater,SWEETWATER,Sweetwater,1777,24,95,20
G5650135,1870,Wyoming Territory,565,Uinta,UINTA,Uinta,796,3,32,25
